"Indicator type","Indicator","Description"
"domain","carrefour-des-affaires.com",""
"domain","carrouseltributary.com",""
"domain","carryunhidden.net",""
"domain","cars-to-buy.com",""
"domain","carsonroad.net",""
"domain","carsticky.net",""
"domain","cartechnews.net",""
"domain","cartera.com",""
"domain","cartintrack.net",""
"domain","cartloadcraziness.org",""
"domain","cartloadporthole.com",""
"domain","cartsafer.com",""
"domain","carveribcage.net",""
"domain","casacibo.net",""
"domain","cashandlife.com",""
"domain","cashevident.com",""
"domain","cashtowebmail.com",""
"domain","casia-news.info",""
"domain","cassattcurrent.com",""
"domain","catbrushcable.com",""
"domain","categorythree.net",""
"domain","catfoodstorage.net",""
"domain","cathouseportfolio.net",""
"domain","cation.com",""
"domain","cationsneeded.com",""
"domain","catnipendnote.net",""
"domain","catsndogsproducts.com",""
"domain","cauterizetrustable.net",""
"domain","cautiondisclose.org",""
"domain","cavalrysank.com",""
"domain","cdn10.net",""
"domain","cdnupdateweb.com",""
"domain","cdnwa.com",""
"domain","ce365-update.com",""
"domain","ce365-update.net",""
"domain","ce365-update.org",""
"domain","ce365update.com",""
"domain","ce365update.net",""
"domain","ce365update.org",""
"domain","cehandmade.com",""
"domain","celebrateyourdaynow.com",""
"domain","celerydaunting.com",""
"domain","celibatecloning.net",""
"domain","cell-abonnes.com",""
"domain","cell-mcel.info",""
"domain","cellebrite.net",""
"domain","cellebrite.org",""
"domain","cellphone-inside.org",""
"domain","cellphonesprices.com",""
"domain","celltechnollogy.com",""
"domain","cellular-updates.com",""
"domain","cellular-updates.online",""
"domain","cellularupdates.info",""
"domain","cementposing.org",""
"domain","centersession.com",""
"domain","centrasia-news.com",""
"domain","ceramicsclip.org",""
"domain","certaingiftkey.com",""
"domain","certaintystabilize.link",""
"domain","cesareandislocate.com",""
"domain","cetajude.com",""
"domain","cewho.com",""
"domain","chafeexposure.com",""
"domain","chainimport.com",""
"domain","challengefanatic.com",""
"domain","challengeunranked.com",""
"domain","changesstarted.net",""
"domain","chantdrier.net",""
"domain","chappedfrosted.com",""
"domain","chapsonroad.com",""
"domain","charcoalrelatable.com",""
"domain","chastevascular.net",""
"domain","chastityvisibly.com",""
"domain","chateaufriends.com",""
"domain","chatresponses.com",""
"domain","cheapapartmentsaroundme.com",""
"domain","cheapcardonline.com",""
"domain","cheaphostingtoday.com",""
"domain","cheapmotelz.net",""
"domain","cheapsolutions4u.com",""
"domain","cheaptransporting.net",""
"domain","cheatingtributary.net",""
"domain","check-my-internetspeed.com",""
"domain","check.com",""
"domain","check.net",""
"domain","check.org",""
"domain","checkboxcart.com",""
"domain","checkboxfee.com",""
"domain","checkforcovid-19.com",""
"domain","checkforcovid-19.net",""
"domain","checkforcovid-19.org",""
"domain","checkforcovid.com",""
"domain","checkforcovid.net",""
"domain","checkforcovid.org",""
"domain","checkforcovid19.com",""
"domain","checkforcovid19.net",""
"domain","checkforcovid19.org",""
"domain","checkinonlinehere.com",""
"domain","checkoutwallet.net",""
"domain","checkstop.net",""
"domain","cheekhumorous.net",""
"domain","chewablegallstone.org",""
"domain","chickenwaves.com",""
"domain","chiefuntreated.com",""
"domain","childlesssketch.net",""
"domain","chipgluten.com",""
"domain","chistedeldia.mx",""
"domain","chiverelative.org",""
"domain","chocolateicecreamlovers.com",""
"domain","chocollife.me",""
"domain","chokingdastardly.com",""
"domain","chooserencrypt.com",""
"domain","choosinggorgeous.org",""
"domain","chormnet3.com",""
"domain","chosentabby.com",""
"domain","chubaka.org",""
"domain","chuggranddad.com",""
"domain","chummysimplify.net",""
"domain","chunkjawed.net",""
"domain","cial.info",""
"domain","cibofattoincasa.net",""
"domain","cient.com",""
"domain","cilantrobriar.net",""
"domain","circusjogger.net",""
"domain","citizenunsavory.com",""
"domain","cityresolved.com",""
"domain","cityson.net",""
"domain","civilwackiness.com",""
"domain","claimsupreme.link",""
"domain","clankingshowplace.org",""
"domain","claspcrawling.net",""
"domain","claspmangle.net",""
"domain","classic-furnitures.com",""
"domain","classicnames.eu",""
"domain","classicwallets.eu",""
"domain","classstylemap.com",""
"domain","clatterapplaud.com",""
"domain","cleanmiddle.com",""
"domain","clearblackpass.net",""
"domain","clearviewdirect.net",""
"domain","click-grid.com",""
"domain","click-grid.net",""
"domain","click-grid.org",""
"domain","clickrighthere.online",""
"domain","clicktrack247.com",""
"domain","clients-access.com",""
"domain","climateyo-yo.net",""
"domain","clingcoleslaw.net",""
"domain","clingdistill.net",""
"domain","clobberagenda.com",""
"domain","clockmarkcoffee.com",""
"domain","cloningcommend.com",""
"domain","clothingunmindful.com",""
"domain","cloudads.net",""
"domain","cloudbiggest.com",""
"domain","cloudlstorage.com",""
"domain","cloudysystems.org",""
"domain","clubbedisolation.net",""
"domain","clubloading.net",""
"domain","clubmovistar.com",""
"domain","clubsforus.net",""
"domain","cmanager.net",""
"domain","cnn-africa.co",""
"domain","coasterjack.net",""
"domain","cobblebuttons.net",""
"domain","cobwebsixtieth.org",""
"domain","coddurably.net",""
"domain","codezero.dev",""
"domain","coerceunreal.com",""
"domain","coffecups.online",""
"domain","coffee2go.org",""
"domain","coffeedirectory.org",""
"domain","coffeespot.link",""
"domain","coffespots.com",""
"domain","cognitionsecurity.net",""
"domain","cognitivepanda.net",""
"domain","cogwheelgristle.link",""
"domain","coherencesector.net",""
"domain","coilrelax.com",""
"domain","collectedperky.com",""
"domain","collideretrain.net",""
"domain","collisionspirited.com",""
"domain","colonyaudacious.com",""
"domain","colorfulnotebooks.com",""
"domain","colorschoice.net",""
"domain","columbus-parking.com",""
"domain","com-reports.net",""
"domain","comacharcoal.com",""
"domain","comfosleep.net",""
"domain","comingricotta.com",""
"domain","commencebadge.com",""
"domain","commendparka.com",""
"domain","commodityutopia.net",""
"domain","commonprenatal.link",""
"domain","commuteembattled.link",""
"domain","companionexcavator.net",""
"domain","companybreakfast.net",""
"domain","comprisedplaypen.net",""
"domain","computer-repair.org",""
"domain","computer-set.com",""
"domain","conbase.top",""
"domain","concavefrozen.net",""
"domain","concealquirk.com",""
"domain","conciergeduke.net",""
"domain","concludealiens.net",""
"domain","condensevictory.com",""
"domain","conditionalcell.com",""
"domain","conditiontray.net",""
"domain","conducivesquash.com",""
"domain","conductorjaws.net",""
"domain","condurises.xyz",""
"domain","coneremindful.link",""
"domain","conference-ballroom.com",""
"domain","confessplatter.net",""
"domain","confusedmachine.com",""
"domain","confusingundermost.link",""
"domain","connectedlimes.com",""
"domain","connecting-to.com",""
"domain","consolevisa.com",""
"domain","contactblog.net",""
"domain","contactcoliseum.com",""
"domain","contacting-customer.com",""
"domain","containerspinner.net",""
"domain","content-blocking.net",""
"domain","contentlysandbank.com",""
"domain","contentsbycase.com",""
"domain","contrascene.com",""
"domain","convertedversion.com",""
"domain","cookiescom.com",""
"domain","cookiesoutthere.com",""
"domain","cool-smartphone-apps.com",""
"domain","coolasiankitchen.com",""
"domain","coolbbqtools.net",""
"domain","coolbrandlabs.com",""
"domain","cooledroads.net",""
"domain","coolmath4us.net",""
"domain","copartnerretrieval.com",""
"domain","copiedunderuse.com",""
"domain","copymooing.com",""
"domain","copyoutsource.com",""
"domain","coralspire.net",""
"domain","cornclean.com",""
"domain","corncobundertone.link",""
"domain","corneayonder.com",""
"domain","coronavirustracker.com",""
"domain","cottondecay.com",""
"domain","cottonstubbed.net",""
"domain","coughunhappy.net",""
"domain","countablewick.link",""
"domain","countrytrips.net",""
"domain","coupedumondepro.com",""
"domain","couponshops.info",""
"domain","coverconnections.org",""
"domain","covershowcase.net",""
"domain","covid19-tracker.com",""
"domain","covid19tracker.com",""
"domain","covidtracker.com",""
"domain","cozmo-store.net",""
"domain","cpr-appointments.com",""
"domain","cradlingtranspose.com",""
"domain","craftsplex.net",""
"domain","cratespray.net",""
"domain","crawlersfrown.com",""
"domain","crawlersopal.link",""
"domain","crazedoak.com",""
"domain","creamlikeexcusably.com",""
"domain","creativereword.org",""
"domain","creptmorphing.net",""
"domain","crestedomega.net",""
"domain","cringepaver.com",""
"domain","crispnesscheating.com",""
"domain","crispybotch.link",""
"domain","crookoat.com",""
"domain","cropandpop.com",""
"domain","crosslocated.net",""
"domain","crossrace.net",""
"domain","crossscrabble.link",""
"domain","crouchluckless.net",""
"domain","crowndecoration.net",""
"domain","crownsafe.net",""
"domain","crucialunviable.net",""
"domain","crudelythirteen.net",""
"domain","crudenessisolating.net",""
"domain","crudenessundusted.net",""
"domain","cruiserbikes.in",""
"domain","crunchytimber.com",""
"domain","cryptocurrecny.com",""
"domain","cryptokoinz.com",""
"domain","cryptopcoinz.com",""
"domain","csomagodjott.com",""
"domain","cssgraphics.net",""
"domain","cucinageorgio.com",""
"domain","cuddlynumber.com",""
"domain","culminaterelax.net",""
"domain","culpritsiding.com",""
"domain","cupscars.net",""
"domain","curadellamadre.com",""
"domain","curdlefresh.com",""
"domain","curingstraggler.net",""
"domain","curiousrabbitgame.com",""
"domain","curledwire.org",""
"domain","curlerangriness.link",""
"domain","curlinesscoerce.net",""
"domain","curlingnintendo.net",""
"domain","currentcalc.net",""
"domain","currentscan.net",""
"domain","currentwestpeople.com",""
"domain","curvedhallway.net",""
"domain","custodypagan.net",""
"domain","cybersecurity-excellence-awards.com",""
"domain","cycleriders.in",""
"domain","cyclicobstinate.net",""
"domain","cylinderespresso.com",""
"domain","cylinderjustness.org",""
"domain","cymbalopossum.link",""
"domain","daily-sport.news",""
"domain","daily-tech.eu",""
"domain","dailymusic.org",""
"domain","dailytaunt.net",""
"domain","dairycannot.com",""
"domain","dairyfreeload.net",""
"domain","daisyrascal.org",""
"domain","dakaractu.news",""
"domain","damanhealth.online",""
"domain","dancersing.net",""
"domain","dancinglife.co",""
"domain","dangerplated.net",""
"domain","daresextended.com",""
"domain","darkroomsilly.com",""
"domain","darttactful.com",""
"domain","dashboardprompt.com",""
"domain","data-formula.com",""
"domain","databasemeans.net",""
"domain","dawnhamstring.net",""
"domain","daysomega.com",""
"domain","daysupport.uk",""
"domain","dazzlerahoy.org",""
"domain","ddetik.net",""
"domain","ddetik.org",""
"domain","ddle.net",""
"domain","ddling.com",""
"domain","deadwordsstory.com",""
"domain","deal4unow.com",""
"domain","dealingmolehill.com",""
"domain","dealsenterprise.com",""
"domain","dealtconstruct.link",""
"domain","dealtuncorrupt.com",""
"domain","dearlegendseed.com",""
"domain","debateluncheon.com",""
"domain","debtlessoverlook.net",""
"domain","debugcamisole.com",""
"domain","decembercoping.com",""
"domain","decencysnowbird.net",""
"domain","deciphermanifesto.net",""
"domain","declaredremote.net",""
"domain","declineunluckily.link",""
"domain","decofusion.eu",""
"domain","deepearnings.net",""
"domain","deepenthebond.net",""
"domain","defacingtrustable.com",""
"domain","defenselugged.net",""
"domain","defrostsmugness.org",""
"domain","deftlyunshipped.com",""
"domain","deityculpable.net",""
"domain","delityoutburst.link",""
"domain","delivery-24-7.com",""
"domain","delousesnowdrift.net",""
"domain","deltaburner.com",""
"domain","delugescrubbed.com",""
"domain","delusiontruth.com",""
"domain","deniableoverblown.link",""
"domain","dent.net",""
"domain","dental-care-spa.net",""
"domain","dentreplace.org",""
"domain","dependepeal.info",""
"domain","depictesquire.com",""
"domain","deportesinfo.com",""
"domain","deputizemaker.net",""
"domain","derbyextent.com",""
"domain","desertland.uk",""
"domain","designednetwork.com",""
"domain","designerbalsamic.net",""
"domain","designercellular.com",""
"domain","designingcure.net",""
"domain","destinytool.net",""
"domain","destituterundown.net",""
"domain","detailrush.net",""
"domain","detentiondelusion.com",""
"domain","deter-individuals.com",""
"domain","devicer.co",""
"domain","dhcpserver.net",""
"domain","diabetika.es",""
"domain","diabolicfraction.com",""
"domain","diabolicsizably.org",""
"domain","diagram-shape.com",""
"domain","diagramremover.net",""
"domain","dialrooms.eu",""
"domain","diameterdeceiving.net",""
"domain","diaspora-news.com",""
"domain","dicedoptions.com",""
"domain","dictationsmite.com",""
"domain","diffusivelandscape.net",""
"domain","digitalcyberacademy.com",""
"domain","diligentthose.com",""
"domain","dimedreamt.com",""
"domain","diminishoverstep.org",""
"domain","dimpleretrain.com",""
"domain","dingoshifty.com",""
"domain","diningip.com",""
"domain","diningsprain.com",""
"domain","dinneraroundyou.com",""
"domain","diplomaoverhung.net",""
"domain","dippedfoil.net",""
"domain","directbegins.com",""
"domain","directlyforuse.com",""
"domain","directurl-loading.com",""
"domain","disbursedemotion.com",""
"domain","discardchop.net",""
"domain","discernemphatic.com",""
"domain","dischargehyperlink.net",""
"domain","discountads.net",""
"domain","discountmarkets.info",""
"domain","discountstores.info",""
"domain","discoveredworld-news.com",""
"domain","discovertrimester.net",""
"domain","dislocateuncolored.net",""
"domain","dismountsafari.net",""
"domain","disparatebronchial.com",""
"domain","disparatetidbit.net",""
"domain","dispersercitric.net",""
"domain","displaytag.net",""
"domain","disruptscreen.com",""
"domain","dittoveal.net",""
"domain","divinehuntbegins.net",""
"domain","dns-1.co",""
"domain","dns-analytic.com",""
"domain","dns-analytic.net",""
"domain","dns-analytic.org",""
"domain","dns-analytics.com",""
"domain","dns-analytics.net",""
"domain","dns-analytics.org",""
"domain","dns-direct.net",""
"domain","dns-upload.com",""
"domain","dns0.org",""
"domain","dnsanalytic.com",""
"domain","dnsanalytic.net",""
"domain","dnsanalytic.org",""
"domain","dnsanalytics.com",""
"domain","dnsanalytics.net",""
"domain","dnsanalytics.org",""
"domain","dnsclocknow.com",""
"domain","dnslogs.net",""
"domain","dnsmachinefork.com",""
"domain","dnsprotector.net",""
"domain","dnsroof.com",""
"domain","do-itonyour-own.com",""
"domain","doctorstar.org",""
"domain","documentpro.org",""
"domain","dogfoodstorage.net",""
"domain","dogopics.com",""
"domain","doitformom.com",""
"domain","doitforthefame-now.com",""
"domain","dolcicarlo.com",""
"domain","dolphinblinked.net",""
"domain","dolphinwhisking.net",""
"domain","domain-control.net",""
"domain","domain-redirect.com",""
"domain","domain-resolver.net",""
"domain","domain-routing.com",""
"domain","domain-security.org",""
"domain","domainloading.net",""
"domain","domainonepart.net",""
"domain","domainport.net",""
"domain","domains-resolver.net",""
"domain","domainsearching.net",""
"domain","domesticwindow.com",""
"domain","donateabox.co",""
"domain","donatellostudio.net",""
"domain","donateyouroldclothes.net",""
"domain","done.events",""
"domain","donefordeal.com",""
"domain","donorashes.com",""
"domain","doodleamaretto.com",""
"domain","doorcoffeebrown.com",""
"domain","doorknobprodigy.com",""
"domain","doorpostquintuple.net",""
"domain","dosageregime.com",""
"domain","doseprewar.com",""
"domain","dosetwiddle.com",""
"domain","dotroomeight.com",""
"domain","dowhatyouneed.com",""
"domain","downgradeproduct.com",""
"domain","download-invoice.site",""
"domain","draftshape.net",""
"domain","drainagefencing.net",""
"domain","dramatic-challenge.com",""
"domain","dramatizeunbounded.net",""
